step,estimate_x,estimate_y,rmse_x,rmse_y,rmse_vx,rmse_vy
423,-24.8553,4.72911,0.233649,0.349186,0.618246,0.821014
424,-24.7241,4.94528,0.233583,0.349199,0.617812,0.820295
425,-24.5364,5.12527,0.233453,0.349246,0.617105,0.819488
426,-24.3859,5.33402,0.233336,0.349248,0.616446,0.818753
427,-24.2588,5.32791,0.233286,0.349827,0.615732,0.81782
428,-24.0977,5.51987,0.233247,0.350373,0.615052,0.816921
429,-23.891,5.89527,0.233136,0.35035,0.614472,0.816349
430,-23.7322,6.09973,0.233054,0.350267,0.613985,0.815889
431,-23.572,6.32413,0.233008,0.350087,0.613433,0.815509
432,-23.4066,6.52728,0.232998,0.349854,0.612975,0.815266
433,-23.2085,6.49978,0.23296,0.350037,0.612401,0.814599
434,-23.0346,6.68612,0.232954,0.350154,0.611907,0.814033
435,-22.7845,6.8258,0.232834,0.350322,0.611212,0.81335
436,-22.5933,7.00394,0.232722,0.350427,0.61054,0.812767
437,-22.2994,7.27676,0.232489,0.350269,0.610018,0.812222
438,-22.0837,7.45243,0.232247,0.350064,0.609434,0.811797
439,-21.7961,7.94639,0.231984
